insee_code;school_name;secteur;ips_score
06083;ECOLE ELEMENTAIRE CENTENAIRE CONDAMINE;public;102.6
06084;ECOLE PRIMAIRE L OREE DU BOIS;public;123.0
06088;ECOLE PRIMAIRE DARSONVAL;public;137.8
06161;ECOLE ELEMENTAIRE LES PLANS;public;117.2
06044;ECOLE PRIMAIRE PENNAC;public;134.6
07188;ECOLE PRIMAIRE;public;94.2
07292;ECOLE PRIMAIRE SAINT EXUPERY;public;104.3
07017;ECOLE PRIMAIRE;public;111.3
07031;ECOLE PRIMAIRE;public;96.4
07044;ECOLE ELEMENTAIRE;public;109.8
07228;ECOLE PRIMAIRE;public;106.1
07058;ECOLE PRIMAIRE;public;107.5
07010;ECOLE ELEMENTAIRE JEAN MOULIN;public;64.9
07332;ECOLE PRIMAIRE PUBLIQUE GEORGES LEBRAT;public;101.5
07129;ECOLE ELEMENTAIRE;public;96.8
07167;ECOLE PRIMAIRE PUBLIQUE RENE CASSIN;public;106.0
07340;ECOLE PRIMAIRE PUBLIQUE;public;115.0
07260;ECOLE ELEMENTAIRE;public;112.1
07002;ECOLE ELEMENTAIRE;public;118.3
07277;ECOLE ELEMENTAIRE;public;115.6
07161;ECOLE ELEMENTAIRE;public;110.1
07064;ECOLE ELEMENTAIRE;public;108.2
07324;ECOLE ELEMENTAIRE QUAI;public;105.2
07084;ECOLE PRIMAIRE;public;112.7
07177;ECOLE PRIMAIRE;public;102.5
07245;ECOLE PRIMAIRE LOUISE MICHEL;public;107.4
07286;ECOLE PRIMAIRE;public;115.1
07293;ECOLE PRIMAIRE;public;109.9
07348;ECOLE PRIMAIRE PUBLIQUE VOLAMAU;public;105.8
07341;ECOLE PRIMAIRE PUBLIQUE;public;110.0
07324;ECOLE ELEMENTAIRE VINCENT D INDY;public;84.1
07079;ECOLE PRIMAIRE;public;102.5
07345;ECOLE PRIMAIRE;public;99.5
07086;ECOLE PRIMAIRE PRIVEE JEAN BAPTISTE CHABANEL;privé sous contrat;98.7
07245;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;105.9
07019;ECOLE PRIMAIRE PRIVEE IMMACULEE CONCEPTION;privé sous contrat;111.1
07172;ECOLE PRIMAIRE PRIVEE LES TAMARIS;privé sous contrat;115.0
07309;ECOLE PRIMAIRE PRIVEE;privé sous contrat;91.6
07317;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;113.3
07337;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;109.5
07102;ECOLE PRIMAIRE PRIVEE;privé sous contrat;115.5
07281;ECOLE PRIMAIRE PRIVEE STE FAMILLE;privé sous contrat;123.5
07259;ECOLE PRIMAIRE PRIVEE;privé sous contrat;119.7
07331;ECOLE PRIMAIRE PRIVEE SAINT MARTIN;privé sous contrat;102.0
07070;ECOLE ELEMENTAIRE;public;117.4
07107;ECOLE PRIMAIRE;public;106.1
07145;ECOLE PRIMAIRE;public;119.1
07264;ECOLE PRIMAIRE;public;105.3
07291;ECOLE PRIMAIRE;public;101.8
07116;ECOLE ELEMENTAIRE;public;85.8
07008;ECOLE PRIMAIRE PIERRE VINCENT;public;108.7
07009;ECOLE PRIMAIRE;public;89.8
07198;ECOLE PRIMAIRE ALBERTINE MAURIN;public;113.1
07325;ECOLE PRIMAIRE LE PONT;public;109.8
08067;ECOLE PRIMAIRE;public;82.2
08085;ECOLE PRIMAIRE CLEMENT ADER;public;100.2
08357;ECOLE PRIMAIRE;public;104.0
08328;ECOLE PRIMAIRE DE DEVANT NOUZON;public;80.7
08025;ECOLE PRIMAIRE ANDRE DHOTEL;public;100.5
08264;ECOLE PRIMAIRE GUILLAUME DE MACHAULT;public;95.1
08457;ECOLE PRIMAIRE;public;115.2
08003;ECOLE PRIMAIRE JEAN MACE;public;116.9
08480;ECOLE PRIMAIRE LE CHARME;public;93.7
08105;ECOLE PRIMAIRE LA CITADELLE;public;82.1
08105;ECOLE PRIMAIRE SAINT JULIEN;public;87.9
08105;ECOLE PRIMAIRE HENRY BRONNERT;public;78.4
08105;ECOLE PRIMAIRE ALBERT CAQUOT;public;100.0
08403;ECOLE PRIMAIRE;public;92.2
08381;ECOLE PRIMAIRE ARC EN CIEL;public;92.9
08499;ECOLE PRIMAIRE;public;79.7
08420;ECOLE PRIMAIRE JULES MOURON;public;85.4
08409;ECOLE PRIMAIRE PIERRE CONGAR FOND DE GIVONNE;public;103.2
08409;ECOLE PRIMAIRE FRENOIS;public;95.7
08043;ECOLE PRIMAIRE;public;91.0
08081;ECOLE PRIMAIRE VICTOR HUGO;public;73.5
08363;JEAN D ORMESSON;public;88.7
08363;ECOLE PRIMAIRE MICHEL TRABBIA;public;86.6
08222;ECOLE PRIMAIRE;public;94.1
08185;ECOLE PRIMAIRE DU CENTRE;public;88.4
08487;ECOLE PRIMAIRE DES BRUYERES;public;92.2
08190;ECOLE PRIMAIRE CHARLES DE GAULLE;public;90.0
08122;ECOLE PRIMAIRE;public;99.4
08391;ECOLE ELEMENTAIRE ARSENE GREGOIRE;public;88.1
08105;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;122.9
08409;ECOLE PRIMAIRE PRIVEE DU SACRE COEUR;privé sous contrat;110.7
08105;ECOLE PRIMAIRE PIERRE VIENOT;public;62.6
08409;ECOLE PRIMAIRE L ESPLANADE;public;64.7
08105;ECOLE PRIMAIRE DES CAPUCINES;public;76.7
09339;ECOLE PRIMAIRE;public;104.6
09024;ECOLE ELEMENTAIRE;public;107.4
09047;ECOLE PRIMAIRE GROUPE SCOLAIRE MERCADIER;public;100.4
09058;ECOLE ELEMENTAIRE;public;111.5
09075;ECOLE ELEMENTAIRE;public;101.3
09079;ECOLE PRIMAIRE;public;105.1
09111;ECOLE PRIMAIRE;public;95.1
09122;ECOLE PRIMAIRE NELSON MANDELA MADIBA;public;95.7
09122;ECOLE PRIMAIRE LE CARDIE;public;116.0
09194;ECOLE ELEMENTAIRE JEAN JAURES;public;102.7
09206;ECOLE ELEMENTAIRE;public;100.1
09225;ECOLE PRIMAIRE LES CARMES;public;87.0
09225;ECOLE ELEMENTAIRE HENRI CAZALE;public;88.1
09244;ECOLE PRIMAIRE;public;101.6
09245;ECOLE PRIMAIRE;public;106.4
09272;ADELE ESQUIROL MICHOLET;public;107.1
09280;ECOLE PRIMAIRE;public;108.8
09214;ECOLE PRIMAIRE;public;108.4
09032;ECOLE ELEMENTAIRE;public;102.2
09194;ECOLE PRIMAIRE PRIVEE SAINT MAURICE;privé sous contrat;111.5
10033;ECOLE ELEMENTAIRE ARTHUR BUREAU;public;84.3
10033;ECOLE PRIMAIRE MAURICE VECHIN;public;82.1
10084;ECOLE ELEMENTAIRE JEAN SAINTON;public;109.5
10098;ECOLE ELEMENTAIRE;public;103.8
10110;ECOLE PRIMAIRE;public;114.7
10216;ECOLE PRIMAIRE;public;93.9
10221;ECOLE PRIMAIRE;public;89.3
10226;ECOLE ELEMENTAIRE;public;93.9
10238;ECOLE ELEMENTAIRE;public;96.4
10256;ECOLE PRIMAIRE;public;109.1
10268;ECOLE PRIMAIRE JEAN DE LA FONTAINE;public;79.1
10297;ECOLE ELEMENTAIRE DE PONT STE MARIE;public;84.8
10323;ECOLE PRIMAIRE ROMAIN ROLLAND;public;84.7
10334;ECOLE PRIMAIRE;public;106.2
10341;ECOLE ELEMENTAIRE;public;91.5
10358;ECOLE PRIMAIRE;public;92.0
10368;ECOLE PRIMAIRE;public;101.3
10369;ECOLE ELEMENTAIRE;public;84.2
10379;ECOLE PRIMAIRE;public;103.8
10381;ECOLE PRIMAIRE;public;115.7
10387;ECOLE PRIMAIRE 14 JUILLET;public;83.5
10387;ECOLE ELEMENTAIRE AUGUSTE MILLARD KLEBER;public;77.9
10433;ECOLE ELEMENTAIRE;public;98.0
10003;ECOLE ELEMENTAIRE JEAN MOULIN;public;93.4
10033;ECOLE PRIMAIRE PRIVEE SAINTE THERESE;privé sous contrat;99.4
10387;ECOLE PRIMAIRE PRIVEE SAINT FRANCOIS DE SALES;privé sous contrat;129.7
10387;ECOLE PRIMAIRE PRIVEE SAINTE JULE;privé sous contrat;130.1
10081;ECOLE ELEMENTAIRE JEAN MOULIN;public;69.9
10123;ECOLE PRIMAIRE;public;101.5
10081;ECOLE PRIMAIRE TEIHARD DE CHARDIN;public;74.7
10362;ECOLE ELEMENTAIRE LUCIE AUBRAC;public;94.8
10100;ECOLE PRIMAIRE;public;103.1
10061;ECOLE PRIMAIRE;public;102.8
10094;ECOLE PRIMAIRE;public;84.3
10142;ECOLE PRIMAIRE;public;100.0
10081;ECOLE ELEMENTAIRE PAUL BERT;public;87.3
10268;ECOLE PRIMAIRE SAINT EXUPERY;public;98.8
11004;ECOLE ELEMENTAIRE;public;96.2
11048;ECOLE PRIMAIRE;public;112.2
11053;ECOLE ELEMENTAIRE;public;104.8
11063;ECOLE PRIMAIRE;public;81.8
11069;ECOLE ELEMENTAIRE ISLY;public;111.9
11103;ECOLE ELEMENTAIRE;public;98.8
11106;ECOLE ELEMENTAIRE JEANNE MIQUEL;public;100.8
11126;ECOLE PRIMAIRE;public;96.3
11132;ECOLE PRIMAIRE VICTOR HUGO;public;95.8
11206;ECOLE ELEMENTAIRE VICTOR HUGO;public;92.7
11217;ECOLE PRIMAIRE;public;104.5
11241;ECOLE ELEMENTAIRE;public;95.6
11256;ECOLE PRIMAIRE;public;100.1
11262;ECOLE ELEMENTAIRE ARAGO;public;85.5
11296;ECOLE ELEMENTAIRE;public;101.2
13213;ECOLE ELEMENTAIRE CHATEAU GOMBERT;public;111.3
13205;ECOLE ELEMENTAIRE CHAVE;public;100.2
13209;ECOLE ELEMENTAIRE COIN JOLI;public;85.8
13201;ECOLE ELEMENTAIRE CONVALESCENTS;public;72.6
13205;ECOLE ELEMENTAIRE FRAISSINET;public;90.6
13208;ECOLE ELEMENTAIRE JEAN MERMOZ;public;137.1
13204;ECOLE ELEMENTAIRE LEVERRIER;public;113.4
13205;ECOLE PRIMAIRE LOUBIERE;public;101.4
13212;ECOLE ELEMENTAIRE MAURELLE BOMBARDIERE;public;77.8
13203;ECOLE ELEMENTAIRE NATIONAL;public;71.4
13209;ECOLE ELEMENTAIRE VALMANTE;public;123.4
13209;ECOLE PRIMAIRE LA ROUVIERE;public;112.9
13212;ECOLE ELEMENTAIRE SAINT BARNABE;public;116.4
13212;ECOLE ELEMENTAIRE LA FOURRAGERE;public;119.6
13215;ECOLE ELEMENTAIRE SAINT JOSEPH SERVIERES;public;86.4
13213;ECOLE ELEMENTAIRE SAINT MITRE;public;91.1
13214;ECOLE ELEMENTAIRE SAINTE MARTHE;public;75.5
13210;ECOLE PRIMAIRE LA SAUVAGERE;public;68.8
13205;ECOLE ELEMENTAIRE FRANKLIN ROOSEVELT;public;130.1
13210;ECOLE ELEMENTAIRE LES TROIS PONTS;public;101.8
13211;ECOLE ELEMENTAIRE VALENTINE;public;119.8
13207;ECOLE ELEMENTAIRE AMEDEE AUTRAN;public;130.2
13215;ECOLE ELEMENTAIRE VERDURON HAUT;public;111.2
13201;ECOLE ELEMENTAIRE DES ABEILLES;public;86.0
13206;ECOLE ELEMENTAIRE ALBERT CHABANON;public;70.9
13214;ECOLE ELEMENTAIRE CANET BARBES;public;76.2
13204;ECOLE ELEMENTAIRE CHARTREUX;public;107.4
13208;ECOLE ELEMENTAIRE LAPIN BLANC;public;118.1
13207;ECOLE PRIMAIRE MARIUS THOMAS;public;131.2
13209;ECOLE ELEMENTAIRE MAZARGUES;public;114.3
13212;ECOLE ELEMENTAIRE SAINT JULIEN 2;public;128.0
13201;ECOLE ELEMENTAIRE SAINT SAVOURNIN BARTHELEMY;public;121.8
13204;ECOLE ELEMENTAIRE SAINTE SOPHIE;public;85.3
13207;ECOLE PRIMAIRE ROUCAS BLANC;public;123.8
13056;ECOLE ELEMENTAIRE AUPECLE;public;93.6
13056;ECOLE PRIMAIRE SAINT JULIEN;public;107.3
13063;ECOLE ELEMENTAIRE JEAN MACE;public;99.5
13065;ECOLE ELEMENTAIRE LOUIS PASTEUR;public;109.3
13066;ECOLE ELEMENTAIRE JULES FERRY;public;111.3
13067;ECOLE ELEMENTAIRE D ORGON;public;87.1
13071;ECOLE PRIMAIRE CLAUDIE HAIGNERE;public;106.8
13071;ECOLE ELEMENTAIRE LES CADENEAUX;public;111.3
13075;ECOLE ELEMENTAIRE ANDRE MALRAUX 2;public;112.8
13084;ECOLE ELEMENTAIRE JULES FERRY;public;107.2
13085;ECOLE ELEMENTAIRE PAUL ELUARD;public;118.5
13092;ECOLE ELEMENTAIRE IRENE JOLIOT CURIE;public;111.1
13098;ECOLE ELEMENTAIRE JEAN ROSTAND;public;106.5
13096;ECOLE ELEMENTAIRE ROGER DELAGNES;public;99.0
13103;ECOLE ELEMENTAIRE LURIAN 1;public;100.2
13103;ECOLE ELEMENTAIRE LURIAN 2;public;97.1
13107;ECOLE ELEMENTAIRE MARIUS ROUSSEL;public;133.7
13109;ECOLE PRIMAIRE JEAN VINCENT;public;134.5
13110;ECOLE ELEMENTAIRE JEAN MOULIN;public;109.3
13113;ECOLE ELEMENTAIRE MARCEL PAGNOL;public;131.3
13001;ECOLE ELEMENTAIRE D APPLICATION FREDERIC MISTRAL;public;107.3
13001;ECOLE ELEMENTAIRE EDOUARD PEISSON;public;130.0
13208;ECOLE ELEMENTAIRE ROY D ESPAGNE;public;124.9
13213;ECOLE ELEMENTAIRE ROSE VAL PLAN;public;68.8
13204;ECOLE ELEMENTAIRE CHARTREUX EUGENE CAS 1;public;89.6
13208;ECOLE ELEMENTAIRE CITE AZOULAY;public;115.4
13203;ECOLE ELEMENTAIRE PEYSSONNEL 2;public;77.1
13215;ECOLE ELEMENTAIRE SAINT LOUIS LE ROVE;public;73.8
13103;ECOLE ELEMENTAIRE CANOURGUES;public;81.6
13215;ECOLE ELEMENTAIRE NOTRE DAME LIMITE JEAN PERRIN;public;68.6
13209;ECOLE ELEMENTAIRE MAZARGUES VACCARO;public;123.3
13212;ECOLE PRIMAIRE PRIVEE NOTRE DAME DU SACRE COEUR;privé sous contrat;136.8
13204;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH MADELEINE;privé sous contrat;134.3
13205;ECOLE PRIMAIRE PRIVEE SAINT MICHEL;privé sous contrat;139.4
13213;ECOLE PRIMAIRE PRIVEE YAVNE;privé sous contrat;111.5
13203;ECOLE PRIMAIRE PRIVEE EXTERNAT ST FRANCOIS D ASSISE;privé sous contrat;103.6
13041;ECOLE ELEMENTAIRE LUCIE AUBRAC;public;101.4
13213;ECOLE ELEMENTAIRE MALPASSE LES OLIVIERS;public;76.3
13001;ECOLE ELEMENTAIRE GIONO SCHWEITZER;public;80.8
13001;ECOLE PRIMAIRE PRIVEE LA NATIVITE;privé sous contrat;145.4
13001;ECOLE PRIMAIRE PRIVEE SAINT FRANCOIS D ASSISE;privé sous contrat;143.0
13097;ECOLE PRIMAIRE PRIVEE SACRE COEUR;privé sous contrat;124.0
13208;ECOLE ELEMENTAIRE PRIVEE PROVENCE;privé sous contrat;149.4
13209;ECOLE PRIMAIRE PRIVEE SAINT JEAN BAPTISTE;privé sous contrat;126.0
13211;ECOLE ELEMENTAIRE PRIVEE NOTRE DAME DE LA JEUNESSE;privé sous contrat;124.5
13205;ECOLE PRIMAIRE PRIVEE SAINT CHARLES CAMAS;privé sous contrat;122.1
13207;ECOLE PRIMAIRE PRIVEE PROTESTANTE D ENDOUME;privé sous contrat;145.0
13201;ECOLE PRIMAIRE PRIVEE SACRE COEUR;privé sous contrat;121.4
13063;ECOLE PRIMAIRE PRIVEE JEANNE D ARC;privé sous contrat;107.0
13014;ECOLE PRIMAIRE PRIVEE NOTRE DAME DE CADEROT;privé sous contrat;117.0
13028;ECOLE ELEMENTAIRE PAUL BERT;public;103.4
13106;ECOLE ELEMENTAIRE LANGEVIN WALLON;public;81.5
13210;ECOLE ELEMENTAIRE SAINT LOUP CENTRE;public;102.2
13214;ECOLE ELEMENTAIRE CANET JEAN JAURES;public;66.3
13010;ECOLE ELEMENTAIRE DES MOULINS;public;115.0
13214;ECOLE ELEMENTAIRE SAINT JOSEPH LES MICOCOULIERS;public;73.4
13088;ECOLE ELEMENTAIRE FRANCOIS BESSOU;public;118.6
13213;ECOLE ELEMENTAIRE ROSE LA GARDE;public;71.1
13213;ECOLE ELEMENTAIRE MALPASSE LES LAURIERS;public;73.1
13215;ECOLE ELEMENTAIRE BRICARDE;public;66.3
13210;ECOLE PRIMAIRERE SAINT TRONC CASTEL ROC;public;106.8
13056;ECOLE ELEMENTAIRE CANTO PERDRIX 2;public;100.0
13001;ECOLE ELEMENTAIRE LES FLORALIES;public;112.6
13004;ECOLE ELEMENTAIRE PAUL LANGEVIN;public;76.4
13054;ECOLE ELEMENTAIRE LES FONTINELLES;public;108.7
13211;ECOLE ELEMENTAIRE POMME SAINTE MADELEINE;public;96.5
13213;ECOLE ELEMENTAIRE CROIX ROUGE 2;public;79.3
13001;ECOLE ELEMENTAIRE LES DEUX ORMEAUX;public;88.8
13108;ECOLE ELEMENTAIRE MARCEL BATLLE;public;80.5
13117;ECOLE ELEMENTAIRE MARTINE MORIN;public;107.0
13063;ECOLE PRIMAIRE GERARD PHILIPE;public;94.7
13047;ECOLE ELEMENTAIRE CLOS DE LA ROCHE;public;100.1
13047;ECOLE ELEMENTAIRE PIERRE ARMANET;public;105.4
13056;ECOLE ELEMENTAIRE ROBERT DESNOS;public;78.5
13001;ECOLE ELEMENTAIRE CHATEAU DOUBLE;public;114.7
13081;ECOLE PRIMAIRE JEAN GIONO;public;110.7
13042;ECOLE PRIMAIRE LA CULASSE;public;127.6
13063;ECOLE PRIMAIRE LA MAILLE 3;public;72.2
17400;ECOLE PRIMAIRE INTERCOMMUNALE DE SAINT SEVER ROUFFIAC;public;107.0
17120;ECOLE ELEMENTAIRE CORME ROYAL;public;111.5
17346;ECOLE PRIMAIRE DES ENFANTS DU MARAIS ST HIPPOLYTE;public;103.9
17394;ECOLE PRIMAIRE ST SATURNIN DU BOIS;public;99.7
17185;ECOLE ELEMENTAIRE LE GUA;public;96.6
17065;ECOLE PRIMAIRE BREUIL MAGNE;public;113.6
17248;ECOLE PRIMAIRE MORTAGNE SUR GIRONDE;public;95.2
18032;ECOLE PRIMAIRE FLORENCE AUBENAS;public;113.5
18079;ECOLE ELEMENTAIRE;public;104.9
18268;ECOLE ELEMENTAIRE;public;98.8
18180;ECOLE ELEMENTAIRE LA CLE DES CHAMPS;public;118.7
18219;ECOLE ELEMENTAIRE;public;105.4
18279;ECOLE PRIMAIRE CHATEAU;public;74.8
18140;ECOLE PRIMAIRE;public;99.7
18157;ECOLE PRIMAIRE RAYMOND BAULANDE;public;106.7
18033;ECOLE PRIMAIRE BOUILLET;public;107.7
18033;ECOLE ELEMENTAIRE NICOLAS LEBLANC;public;125.9
18033;ECOLE ELEMENTAIRE GEORGES AIME CHAVANAZ;public;101.1
18190;ECOLE PRIMAIRE;public;107.0
18278;ECOLE ELEMENTAIRE;public;95.9
18160;ECOLE ELEMENTAIRE;public;93.2
18265;ECOLE PRIMAIRE;public;100.9
18033;ECOLE ELEMENTAIRE PRESSAVOIS;public;69.2
18205;ECOLE PRIMAIRE LE BOURG;public;122.6
18247;ECOLE PRIMAIRE;public;100.7
18197;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH JEANNE D ARC;privé sous contrat;117.8
18271;ECOLE PRIMAIRE PRIVEE SAINTE SOLANGE;privé sous contrat;114.8
18003;ECOLE ELEMENTAIRE GROUPE SCOLAIRE CLAUDE LELOUP;public;95.7
18108;ECOLE ELEMENTAIRE MAURICE GENEVOIX;public;93.2
18205;ECOLE ELEMENTAIRE PARADIS;public;112.4
18197;ECOLE PRIMAIRE LE VERNET;public;78.8
18033;ECOLE ELEMENTAIRE JEAN MACE;public;77.7
18033;ECOLE ELEMENTAIRE MARCEL SEMBAT;public;77.4
18033;ECOLE ELEMENTAIRE ARAGON PREVERT;public;91.0
18141;ECOLE PRIMAIRE MARCEL PAGNOL;public;86.6
18097;ECOLE PRIMAIRE MAXIME DURUTHIN;public;111.7
18235;ECOLE PRIMAIRE LA CARMERIE;public;104.2
18270;ECOLE PRIMAIRE LES DEUX BOURGS;public;85.8
19031;ECOLE ELEMENTAIRE LOUIS PONS;public;112.4
19063;ECOLE ELEMENTAIRE;public;110.6
19123;ECOLE PRIMAIRE JULES FERRY;public;100.8
19147;ECOLE PRIMAIRE;public;106.1
19196;ECOLE ELEMENTAIRE;public;105.8
19255;ECOLE PRIMAIRE PUBLIQUE;public;106.8
19287;ECOLE ELEMENTAIRE;public;103.6
19176;ECOLE PRIMAIRE;public;107.3
19056;ECOLE ELEMENTAIRE;public;96.1
19076;ECOLE ELEMENTAIRE CEYRAT;public;102.6
19131;ECOLE PRIMAIRE;public;89.9
19272;ECOLE PRIMAIRE;public;103.3
19272;ECOLE PRIMAIRE LA CROIX DE BAR;public;117.3
19207;ECOLE PRIMAIRE;public;108.4
19031;ECOLE PRIMAIRE HENRI SAUTET;public;98.8
19272;ECOLE PRIMAIRE CLEMENT CHAUSSON;public;104.0
19031;ECOLE ELEMENTAIRE ROGER GOUFFAULT;public;105.5
19153;ECOLE ELEMENTAIRE;public;103.6
19031;ECOLE PRIMAIRE BOUQUET;public;96.0
19031;ECOLE ELEMENTAIRE JULES VALLES;public;72.2
19138;ECOLE PRIMAIRE;public;107.4
19033;ECOLE PRIMAIRE;public;99.6
19146;ECOLE PRIMAIRE;public;116.9
19203;ECOLE PRIMAIRE;public;107.8
19275;ECOLE ELEMENTAIRE JEAN JAURES;public;94.5
21171;ECOLE ELEMENTAIRE PUBLIQUE HENRI MARC;public;108.2
21154;ECOLE ELEMENTAIRE PUBLIQUE MARMONT;public;100.0
21054;ECOLE ELEMENTAIRE PUBLIQUE LES REMPARTS;public;125.1
21645;ECOLE PRIMAIRE PUBLIQUE;public;93.2
21607;ECOLE ELEMENTAIRE PUBLIQUE JACQUEMART;public;93.4
21584;ECOLE ELEMENTAIRE PUBLIQUE;public;96.5
21555;ECOLE ELEMENTAIRE PUBLIQUE;public;121.5
21522;ECOLE PRIMAIRE PUBLIQUE;public;104.2
21502;ECOLE PRIMAIRE PUBLIQUE;public;104.3
21492;ECOLE ELEMENTAIRE PUBLIQUE;public;108.6
21464;ECOLE ELEMENTAIRE PUBLIQUE MARIE MAIGNOT;public;104.3
21464;ECOLE ELEMENTAIRE PUBLIQUE HENRI CHALLAND;public;110.9
21408;ECOLE ELEMENTAIRE PUBLIQUE;public;136.8
21352;ECOLE ELEMENTAIRE PUBLIQUE R P I J P MARECHAL;public;104.6
21320;ECOLE ELEMENTAIRE PUBLIQUE;public;111.8
21292;ECOLE ELEMENTAIRE PUBLIQUE PAUL BERT;public;108.1
21054;ECOLE PRIMAIRE PRIVEE SAINT COEUR;privé sous contrat;120.0
21154;ECOLE PRIMAIRE PRIVEE SAINT BERNARD;privé sous contrat;101.8
21231;ECOLE PRIMAIRE PRIVEE ALIX PROVIDENCE;privé sous contrat;135.7
21231;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;128.1
21231;ECOLE PRIMAIRE PRIVEE SAINT PIERRE;privé sous contrat;134.8
21231;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;130.0
21231;ECOLE PRIMAIRE PRIVEE SAINT DOMINIQUE;privé sous contrat;128.2
21515;ECOLE ELEMENTAIRE PUBLIQUE LES CEDRES;public;111.2
21166;ECOLE ELEMENTAIRE PUBLIQUE EN SAINT JACQUES;public;78.1
21166;ECOLE ELEMENTAIRE PUBLIQUE LES VIOLETTES;public;76.7
21278;ECOLE ELEMENTAIRE PUBLIQUE LES PORTE FEUILLES;public;116.5
21643;ECOLE ELEMENTAIRE PUBLIQUE R P I;public;111.6
21398;ECOLE PRIMAIRE PUBLIQUE R P I;public;104.1
21231;ECOLE ELEMENTAIRE PUBLIQUE MONTS DE VIGNES;public;93.6
21231;ECOLE ELEMENTAIRE PUBLIQUE VOLTAIRE;public;123.1
21231;ECOLE ELEMENTAIRE SPECIALISEE PLEIN AIR CLOS CHAUVEAU;public;81.3
21231;ECOLE ELEMENTAIRE PUBLIQUE MONTCHAPET;public;128.6
21231;ECOLE ELEMENTAIRE PUBLIQUE CHATEAU DE POUILLY;public;111.4
21540;ECOLE ELEMENTAIRE PUBLIQUE VAL SULLY;public;129.3
22171;ECOLE ELEMENTAIRE PUBLIQUE LE BLE EN HERBE;public;103.2
22172;ECOLE ELEMENTAIRE PUBLIQUE DE PLANCOET;public;89.3
22184;ECOLE PRIMAIRE PUBLIQUE JEAN GILLET;public;83.5
22215;ECOLE PRIMAIRE PUBLIQUE LOUISE MICHEL;public;107.6
22386;ECOLE PRIMAIRE PUBLIQUE GRAINE DE MENHIRS;public;102.2
22354;ECOLE PRIMAIRE PUBLIQUE DE TREGLAMUS;public;94.2
22093;ECOLE PRIMAIRE PUBLIQUE TREGOMAR LA POTERIE;public;104.8
22322;ECOLE PRIMAIRE PUBLIQUE ANGELA DUVAL;public;87.7
22277;ECOLE PRIMAIRE PUBLIQUE LES CHRYSALIDES;public;104.3
22246;ECOLE PRIMAIRE PUBLIQUE DE POMMERET;public;107.1
22254;ECOLE PRIMAIRE PUBLIQUE DE PRAT;public;96.2
22265;ECOLE PRIMAIRE PUBLIQUE EDOUARD LUBY;public;107.4
22273;ECOLE PRIMAIRE PUBLIQUE DE SAINT ALBAN;public;105.8
22014;ECOLE PRIMAIRE PUBLIQUE DE BOURSEUL;public;96.8
22034;ECOLE PRIMAIRE PUBLIQUE DE CAVAN;public;111.2
22059;ECOLE PRIMAIRE PUBLIQUE DE LE FOEIL;public;98.7
22061;ECOLE PRIMAIRE PUBLIQUE DE GLOMEL;public;105.6
22107;ECOLE PRIMAIRE PUBLIQUE DE BON REPOS SUR BLAVET;public;98.0
22121;ECOLE PRIMAIRE PUBLIQUE DE LANVOLLON;public;103.1
22122;ECOLE PRIMAIRE PUBLIQUE DU NINIAN;public;99.4
22113;ECOLE ELEMENTAIRE PUBLIQUE WOAS WEN;public;90.0
22134;ECOLE PRIMAIRE PUBLIQUE DE LOUANNEC;public;126.2
22325;ECOLE ELEMENTAIRE PUBLIQUE LES EMBRUNS;public;116.6
22079;ECOLE PRIMAIRE PRIVEE SACRE COEUR;privé sous contrat;97.6
22097;ECOLE PRIMAIRE PRIVEE SAINTE AGNES;privé sous contrat;101.4
22101;ECOLE PRIMAIRE PRIVEE SAINTE POMPEE;privé sous contrat;91.1
22105;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;100.1
22140;ECOLE PRIMAIRE PRIVEE SAINT CHARLES;privé sous contrat;97.7
22143;ECOLE PRIMAIRE PRIVEE SAINT JOSEPH;privé sous contrat;104.8
22282;ECOLE PRIMAIRE PRIVEE SAINT CAST LE GUILDO;privé sous contrat;105.4
22168;ECOLE PRIMAIRE PRIVEE SAINT YVES;privé sous contrat;120.1
22193;ECOLE PRIMAIRE PRIVEE SAINTE MARIE;privé sous contrat;112.8
22197;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;108.8
22246;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;107.8
22251;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;122.8
22266;ECOLE PRIMAIRE PRIVEE NOTRE DAME;privé sous contrat;103.2
22273;ECOLE PRIMAIRE PRIVEE SAINT GUILLAUME;privé sous contrat;111.3
22286;ECOLE PRIMAIRE PRIVEE NOTRE DAME DES CHAMPS;privé sous contrat;97.1
22293;ECOLE PRIMAIRE PRIVEE SAINTE ANNE;privé sous contrat;108.9
