insee_code,categorie_terrain,commune_name,median_price_m2,q1_price_m2,q3_price_m2,nb_transactions,perc_bare_land,dispersion_index
01064,Terrains Standards,BRIORD,284.7113884555382,212.86820284942047,534.5755813953488,18,0.6666666666666666,1.1299420802626852
01065,Terrains Standards,BUELLAS,437.0053198391073,223.6614853195164,980.0,20,0.65,1.7307306807133276
01066,Terrains Standards,LA BURBANCHE,23.75,2.1296076099881094,662.5,11,0.7272727272727273,27.80506915326366
01068,Terrains Standards,CERDON,464.70588235294116,159.76900866217517,464.70588235294116,5,0.6,0.6561932724991167
01071,Micro-terrains,CESSY,12615.384615384615,12148.148148148148,16400.0,5,1.0,0.3370370370370371
01071,Terrains Standards,CESSY,1268.0967195355684,712.8500459433511,1933.978260869565,40,0.65,0.9629614177800598
01072,Terrains Standards,CEYZERIAT,518.0250410606745,452.5,603.3538083538084,42,0.5,0.29120949065498825
01073,Micro-terrains,CEYZERIEU,520.8333333333334,520.8333333333334,1250.0,5,0.8,1.4
01073,Terrains Standards,CEYZERIEU,400.0,297.84065524944157,640.3935185185185,18,0.7777777777777778,0.8563821581726923
01074,Micro-terrains,CHALAMONT,9347.826086956522,8148.148148148148,26875.0,9,1.0,2.003337639965547
01074,Terrains Standards,CHALAMONT,691.6666666666667,286.08237161782193,1091.6289592760181,38,0.5263157894736842,1.164645668903416
01078,Terrains Standards,CHALLEX,1140.4011461318053,1118.3470860139482,2077.237182728284,8,0.625,0.8408357883248824
01079,Terrains Standards,CHAMPAGNE-EN-VALROMEY,189.62075848303394,175.09727626459144,1316.6666666666667,5,0.6,6.0202764693835755
01081,Terrains Standards,CHAMPFROMIER,0.9161136576132813,0.5948846284356973,35.87121212121212,8,0.875,38.50649665531741
01082,Terrains Standards,CHANAY,8.709503342884432,1.6621671013656263,104.02173913043478,10,1.0,11.752630201663083
01083,Terrains Standards,CHANEINS,404.8582995951417,323.5586828982528,710.0,15,0.6,0.9545100532413155
01084,Terrains Standards,CHANOZ-CHATENAY,313.5693215339233,293.8053097345133,650.0,8,0.5,1.1359360301034807
01087,Terrains Standards,CHARIX,767.4418604651163,381.830144524445,774.8648416716726,7,0.5714285714285714,0.5121361205251753
01088,Terrains Standards,CHARNOZ-SUR-AIN,312.2605363984674,132.57575757575756,633.75,11,0.5454545454545454,1.6049874511991078
01089,Terrains Standards,CHATEAU-GAILLARD,977.5617053103965,241.561663854326,1378.2400234496042,8,0.375,1.1627689110779547
01090,Terrains Standards,CHATENAY,277.77777777777777,220.07042253521126,360.7723577235772,8,0.625,0.5065269666781175
